customer_id,age,gender,region,segment,acquisition_channel,join_year,loyalty_points,email_opt_in
C06386,38,Non-binary/Other,South,Occasional,Display Ad,2023,148,True
C06387,29,Male,Southwest,New,Email,2024,72,True
C06388,26,Male,Southwest,New,Paid Search,2021,7,True
C06389,23,Female,Southwest,New,Paid Search,2024,8,False
C06390,28,Female,West,New,Direct,2022,120,True
C06391,34,Female,West,Occasional,Social Media,2021,60,True
C06392,18,Female,Northeast,Occasional,Referral,2024,42,True
C06393,32,Female,South,Occasional,Direct,2022,69,True
C06394,36,Female,Midwest,Regular,Display Ad,2024,55,True
C06395,30,Female,Northeast,Occasional,Display Ad,2022,69,True
C06396,21,Male,Northeast,New,Referral,2021,7,True
C06397,38,Female,Northeast,Occasional,Email,2021,102,True
C06398,47,Male,Southwest,Champion,Organic Search,2022,40,False
C06399,18,Female,West,New,Referral,2022,24,True
C06400,29,Male,Midwest,Loyal,Referral,2023,1329,False
C06401,34,Female,West,Occasional,Paid Search,2024,76,True
C06402,32,Female,West,Loyal,Email,2021,895,True
C06403,36,Male,Northeast,Loyal,Direct,2022,207,True
C06404,35,Male,South,Regular,Email,2023,21,True
C06405,18,Male,South,New,Display Ad,2021,23,False
C06406,31,Female,Midwest,New,Paid Search,2023,82,False
C06407,39,Male,West,Loyal,Social Media,2022,1276,True
C06408,47,Male,Midwest,Occasional,Display Ad,2022,25,True
C06409,19,Female,South,Regular,Display Ad,2023,8,False
C06410,41,Male,Northeast,Occasional,Direct,2022,20,False
C06411,23,Male,Northeast,Regular,Social Media,2024,56,True
C06412,18,Female,Midwest,New,Email,2021,4,True
C06413,31,Female,Midwest,New,Direct,2023,27,True
C06414,23,Male,West,New,Paid Search,2024,151,True
C06415,33,Female,Northeast,Regular,Email,2024,13,True
C06416,18,Female,West,New,Direct,2023,253,False
C06417,43,Male,South,Regular,Organic Search,2021,180,False
C06418,34,Female,South,Occasional,Direct,2024,2,True
C06419,35,Female,Southwest,Regular,Organic Search,2024,48,True
C06420,40,Female,Northeast,Champion,Referral,2022,8,True
C06421,25,Female,South,Occasional,Organic Search,2022,96,False
C06422,32,Female,Northeast,Occasional,Social Media,2022,52,True
C06423,25,Male,Midwest,New,Email,2023,4,True
C06424,37,Non-binary/Other,South,New,Paid Search,2023,112,True
C06425,18,Male,West,Occasional,Organic Search,2022,43,False
C06426,27,Female,Southwest,Occasional,Organic Search,2021,98,True
C06427,49,Male,Southwest,Regular,Organic Search,2021,141,True
C06428,29,Male,South,Occasional,Direct,2023,141,False
C06429,41,Female,Southwest,Occasional,Referral,2023,171,True
C06430,32,Female,Southwest,Regular,Email,2021,2,True
C06431,43,Male,Midwest,New,Email,2021,152,False
C06432,39,Female,Northeast,Occasional,Referral,2024,60,False
C06433,34,Male,Midwest,New,Organic Search,2024,78,True
C06434,34,Male,Northeast,Loyal,Social Media,2023,281,True
C06435,42,Male,Northeast,Loyal,Organic Search,2024,242,False
C06436,29,Female,Southwest,New,Display Ad,2023,21,True
C06437,39,Female,Northeast,Occasional,Social Media,2022,74,True
C06438,33,Male,West,Loyal,Display Ad,2021,109,True
C06439,22,Male,South,Regular,Display Ad,2022,34,True
C06440,29,Female,Midwest,Regular,Organic Search,2022,159,True
C06441,34,Male,West,Occasional,Organic Search,2024,73,False
C06442,31,Female,South,Regular,Email,2021,47,True
C06443,69,Female,South,Champion,Email,2021,267,False
C06444,30,Male,Northeast,New,Display Ad,2023,43,False
C06445,35,Male,Midwest,New,Paid Search,2024,49,False
C06446,24,Female,Midwest,New,Social Media,2023,89,True
C06447,29,Female,Northeast,Regular,Referral,2023,53,False
C06448,32,Female,South,New,Referral,2022,146,True
C06449,28,Male,West,Occasional,Organic Search,2024,48,False
C06450,37,Female,West,Regular,Social Media,2024,11,True
C06451,24,Male,South,New,Direct,2022,50,True
C06452,30,Male,Midwest,Champion,Referral,2023,126,True
C06453,43,Female,Midwest,Occasional,Organic Search,2023,3,True
C06454,18,Female,West,New,Email,2023,120,True
C06455,29,Female,South,Loyal,Paid Search,2023,78,True
C06456,40,Male,Midwest,Regular,Paid Search,2023,15,True
C06457,27,Male,Midwest,New,Email,2022,101,True
C06458,32,Male,West,Champion,Email,2024,563,False
C06459,32,Female,West,Occasional,Referral,2022,65,False
C06460,29,Female,South,Occasional,Paid Search,2021,120,True
C06461,33,Male,Northeast,Regular,Email,2024,96,True
C06462,40,Male,West,Regular,Paid Search,2022,62,True
C06463,25,Female,South,Occasional,Direct,2022,94,True
C06464,30,Male,Northeast,Regular,Display Ad,2022,48,False
C06465,38,Male,Southwest,Regular,Display Ad,2022,98,True
C06466,27,Male,Midwest,New,Referral,2022,12,False
C06467,18,Female,South,New,Social Media,2024,14,True
C06468,18,Female,Northeast,New,Social Media,2023,41,True
C06469,18,Male,South,New,Paid Search,2022,49,True
C06470,32,Female,West,Regular,Organic Search,2023,160,True
C06471,21,Female,Southwest,Occasional,Referral,2022,30,False
C06472,37,Female,West,Regular,Social Media,2022,14,True
C06473,45,Female,South,Regular,Display Ad,2022,67,False
C06474,30,Male,Northeast,New,Paid Search,2023,78,True
C06475,50,Male,Southwest,Regular,Email,2024,92,True
C06476,29,Male,South,New,Paid Search,2024,33,True
C06477,31,Male,West,New,Email,2022,24,True
C06478,30,Male,Southwest,Occasional,Referral,2024,5,True
C06479,20,Male,Midwest,Regular,Email,2024,12,True
C06480,31,Male,Southwest,New,Referral,2022,73,False
C06481,35,Female,Midwest,Loyal,Email,2021,268,False
C06482,28,Male,South,Occasional,Referral,2024,51,True
C06483,31,Female,Southwest,Occasional,Display Ad,2024,230,False
C06484,23,Male,South,Occasional,Email,2023,131,True
C06485,35,Male,Northeast,Occasional,Social Media,2021,120,False
C06486,29,Male,South,New,Email,2023,75,True
C06487,39,Female,South,Occasional,Social Media,2024,9,True
C06488,26,Female,West,New,Email,2023,5,True
C06489,27,Male,West,Loyal,Direct,2022,721,True
C06490,40,Female,Midwest,Champion,Referral,2024,146,True
C06491,40,Male,South,Champion,Display Ad,2022,250,True
C06492,30,Male,Northeast,New,Referral,2021,53,False
C06493,31,Male,West,Occasional,Paid Search,2023,235,False
C06494,47,Male,Northeast,Occasional,Social Media,2024,29,True
C06495,23,Female,Southwest,Occasional,Referral,2021,8,False
C06496,27,Non-binary/Other,West,New,Paid Search,2022,8,False
C06497,41,Male,South,Loyal,Social Media,2022,357,True
C06498,45,Male,Midwest,New,Direct,2024,76,False
C06499,21,Male,South,New,Social Media,2024,37,True
C06500,28,Male,South,Regular,Social Media,2024,87,True
C06501,30,Female,West,New,Social Media,2022,20,False
C06502,39,Male,Midwest,Loyal,Direct,2024,79,True
C06503,49,Male,Northeast,Regular,Organic Search,2022,136,True
C06504,22,Male,Southwest,Regular,Organic Search,2023,28,True
C06505,22,Female,Northeast,New,Paid Search,2022,157,True
C06506,18,Female,West,New,Social Media,2023,16,True
C06507,44,Male,Midwest,Champion,Email,2023,193,True
C06508,40,Female,Midwest,New,Social Media,2023,5,True
C06509,22,Female,Northeast,New,Paid Search,2021,34,True
C06510,18,Female,Northeast,New,Paid Search,2022,8,False
C06511,49,Female,Southwest,Regular,Referral,2022,210,True
C06512,28,Male,South,Occasional,Referral,2024,0,True
C06513,29,Male,West,Occasional,Social Media,2022,30,True
C06514,33,Male,West,Occasional,Display Ad,2023,10,True
C06515,18,Male,Northeast,Occasional,Organic Search,2023,323,False
C06516,36,Female,Midwest,Occasional,Display Ad,2023,260,True
C06517,41,Male,South,New,Organic Search,2022,125,False
C06518,33,Male,Northeast,Regular,Social Media,2023,61,True
C06519,34,Male,Southwest,Occasional,Display Ad,2024,125,False
C06520,22,Female,West,Regular,Display Ad,2021,107,True
C06521,21,Male,Southwest,New,Referral,2021,138,True
C06522,39,Non-binary/Other,Southwest,Loyal,Display Ad,2021,457,True
C06523,35,Female,South,Occasional,Organic Search,2022,22,True
C06524,25,Female,Midwest,Regular,Social Media,2022,5,True
C06525,33,Female,West,Regular,Display Ad,2023,68,True
C06526,38,Female,South,Occasional,Display Ad,2023,94,False
C06527,30,Female,Northeast,New,Direct,2024,61,True
C06528,29,Female,West,Regular,Email,2022,134,True
C06529,33,Female,Midwest,Occasional,Referral,2022,191,True
C06530,32,Male,Midwest,New,Paid Search,2022,36,True
C06531,47,Male,South,Occasional,Paid Search,2023,6,True
C06532,32,Male,Southwest,New,Email,2022,18,False
C06533,24,Male,South,New,Organic Search,2024,81,False
C06534,34,Female,Northeast,Regular,Email,2021,119,True
C06535,37,Female,Midwest,Occasional,Direct,2023,23,False
C06536,23,Male,Southwest,Occasional,Direct,2021,25,True
C06537,31,Male,Midwest,Occasional,Social Media,2022,39,True
C06538,33,Male,Midwest,Loyal,Referral,2023,158,False
C06539,28,Male,Midwest,Regular,Direct,2024,91,True
C06540,39,Male,Northeast,Loyal,Organic Search,2024,128,True
C06541,31,Female,South,Regular,Referral,2021,60,True
C06542,34,Male,West,Regular,Referral,2023,51,True
C06543,31,Male,Midwest,Loyal,Display Ad,2022,549,True
C06544,18,Female,Southwest,New,Paid Search,2023,46,True
C06545,35,Male,Midwest,Occasional,Organic Search,2023,113,True
C06546,29,Female,South,Regular,Email,2023,166,True
C06547,28,Male,Midwest,New,Social Media,2023,210,True
C06548,30,Female,Southwest,Occasional,Referral,2023,31,False
C06549,26,Female,West,Regular,Paid Search,2023,13,False
C06550,20,Male,Midwest,Occasional,Organic Search,2023,25,False
C06551,32,Female,Northeast,Regular,Social Media,2021,47,True
C06552,42,Female,West,Regular,Email,2021,28,True
C06553,30,Male,Northeast,Regular,Referral,2023,75,False
C06554,42,Male,West,Occasional,Direct,2022,60,True
C06555,39,Male,Midwest,Champion,Referral,2023,2204,False
C06556,39,Male,Northeast,New,Direct,2024,70,True
C06557,28,Male,Southwest,New,Email,2024,88,False
C06558,49,Female,South,Loyal,Direct,2024,707,True
C06559,25,Male,Midwest,Regular,Direct,2024,117,True
C06560,29,Non-binary/Other,Northeast,Occasional,Direct,2023,245,True
C06561,22,Female,South,Occasional,Social Media,2023,88,True
C06562,29,Male,Southwest,Regular,Display Ad,2022,34,False
C06563,58,Female,Northeast,Champion,Direct,2021,112,True
C06564,45,Female,South,Regular,Paid Search,2024,18,False
C06565,26,Female,Southwest,Regular,Direct,2022,64,True
C06566,37,Female,Midwest,Occasional,Organic Search,2024,237,True
C06567,18,Male,Northeast,New,Referral,2023,85,True
C06568,37,Male,Northeast,Occasional,Social Media,2024,9,True
C06569,40,Female,Northeast,Regular,Email,2022,77,True
C06570,28,Male,South,Loyal,Referral,2021,284,True
C06571,29,Female,Midwest,New,Referral,2022,2,True
C06572,33,Male,Midwest,Regular,Email,2022,7,True
C06573,35,Female,South,Occasional,Paid Search,2022,182,True
C06574,22,Female,Southwest,New,Referral,2024,9,False
C06575,32,Female,Southwest,New,Social Media,2022,31,True
C06576,34,Non-binary/Other,South,Loyal,Direct,2022,1875,True
C06577,49,Female,Northeast,Loyal,Organic Search,2023,82,True
C06578,36,Female,Southwest,Occasional,Organic Search,2023,41,True
C06579,39,Male,Northeast,Regular,Organic Search,2021,150,True
C06580,36,Male,South,Occasional,Social Media,2023,25,True
C06581,34,Female,West,Loyal,Email,2023,86,False
C06582,30,Non-binary/Other,West,Occasional,Paid Search,2022,20,True
C06583,22,Male,Midwest,New,Email,2023,58,True
C06584,18,Male,Northeast,New,Referral,2022,129,False
C06585,37,Female,Northeast,Regular,Paid Search,2023,98,True
C06586,33,Female,South,New,Referral,2023,55,True
C06587,35,Male,South,Loyal,Organic Search,2021,9,True
C06588,18,Female,South,New,Direct,2022,116,True
C06589,26,Female,West,New,Email,2023,31,False
C06590,32,Male,Southwest,New,Email,2022,43,False
C06591,28,Female,South,Loyal,Organic Search,2023,7,True
C06592,34,Male,South,Occasional,Social Media,2023,7,True
C06593,33,Male,Midwest,Loyal,Social Media,2023,259,True
C06594,38,Male,West,Occasional,Referral,2021,36,True
C06595,37,Male,West,Occasional,Organic Search,2021,11,True
C06596,28,Male,Northeast,Regular,Paid Search,2024,6,True
C06597,33,Male,Southwest,New,Direct,2023,101,False
C06598,29,Female,Midwest,New,Organic Search,2023,47,True
C06599,26,Male,Southwest,New,Social Media,2022,210,False
C06600,20,Male,West,Occasional,Organic Search,2022,40,True
C06601,26,Female,Midwest,Regular,Organic Search,2023,170,False
C06602,20,Male,Southwest,New,Referral,2023,253,True
C06603,33,Male,Midwest,Regular,Organic Search,2021,257,True
C06604,32,Female,Northeast,Regular,Organic Search,2021,38,True
C06605,47,Male,Midwest,Regular,Referral,2022,4,True
C06606,38,Female,West,New,Paid Search,2023,40,True
C06607,47,Female,Southwest,Loyal,Social Media,2023,2,True
C06608,36,Female,Southwest,Loyal,Display Ad,2022,800,True
C06609,32,Male,Northeast,New,Organic Search,2023,45,True
C06610,33,Male,West,New,Paid Search,2022,113,True
C06611,27,Male,West,New,Paid Search,2024,3,True
C06612,21,Male,Northeast,New,Organic Search,2023,253,False
C06613,38,Female,Northeast,Occasional,Organic Search,2023,33,True
C06614,21,Male,South,Regular,Email,2023,97,False
C06615,25,Male,West,New,Organic Search,2023,101,True
C06616,39,Male,South,Occasional,Direct,2022,13,False
C06617,27,Male,South,New,Direct,2024,51,True
C06618,39,Female,West,Regular,Direct,2023,224,True
C06619,34,Non-binary/Other,Northeast,Occasional,Social Media,2023,210,False
C06620,40,Female,Northeast,Loyal,Referral,2022,1201,True
C06621,37,Male,South,Regular,Email,2023,65,True
C06622,39,Male,South,Regular,Referral,2022,31,False
C06623,46,Female,Midwest,Champion,Social Media,2022,562,True
C06624,38,Male,West,Occasional,Referral,2023,127,True
C06625,20,Female,Midwest,Occasional,Referral,2023,38,False
C06626,27,Male,Southwest,Occasional,Social Media,2023,347,False
C06627,44,Female,Midwest,Loyal,Email,2022,169,True
C06628,48,Male,South,Champion,Paid Search,2022,79,True
C06629,31,Male,West,Regular,Paid Search,2024,189,False
C06630,27,Male,Southwest,New,Email,2021,1,False
C06631,31,Male,Midwest,New,Direct,2023,31,True
C06632,34,Male,South,Regular,Organic Search,2023,59,True
C06633,33,Female,Midwest,Occasional,Paid Search,2022,34,True
C06634,34,Female,West,Regular,Social Media,2023,32,True
C06635,29,Female,Southwest,New,Social Media,2021,40,False
C06636,22,Non-binary/Other,Northeast,Occasional,Social Media,2022,60,True
C06637,35,Female,South,Regular,Email,2023,58,False
C06638,26,Female,Northeast,Occasional,Organic Search,2023,83,True
C06639,42,Male,Southwest,Occasional,Paid Search,2023,60,True
C06640,30,Male,South,New,Email,2022,248,False
C06641,30,Male,Midwest,New,Organic Search,2024,9,True
C06642,25,Male,Northeast,Regular,Referral,2023,62,False
C06643,58,Male,Midwest,Champion,Referral,2024,328,True
C06644,32,Male,West,Regular,Display Ad,2021,119,True
C06645,49,Female,Southwest,Loyal,Email,2023,501,True
C06646,36,Female,South,Champion,Social Media,2024,150,True
C06647,35,Female,West,Champion,Social Media,2022,242,False
C06648,21,Male,West,New,Social Media,2022,11,True
C06649,27,Male,Southwest,Occasional,Direct,2022,72,False
C06650,32,Female,Midwest,Loyal,Paid Search,2023,524,False
C06651,24,Male,Midwest,New,Direct,2024,188,True
C06652,38,Male,Northeast,Champion,Paid Search,2022,114,True
C06653,28,Male,Southwest,Occasional,Social Media,2024,413,True
C06654,31,Male,Southwest,Occasional,Email,2024,153,True
C06655,20,Female,Northeast,New,Organic Search,2023,121,True
C06656,20,Male,South,Regular,Referral,2022,5,True
C06657,39,Male,Northeast,Regular,Organic Search,2024,130,True
C06658,37,Male,Northeast,Regular,Organic Search,2024,19,True
C06659,27,Male,West,New,Organic Search,2022,0,True
C06660,26,Male,Southwest,New,Referral,2024,48,False
C06661,47,Male,West,Occasional,Referral,2023,29,False
C06662,40,Female,South,New,Paid Search,2024,167,False
C06663,30,Female,West,Occasional,Referral,2023,4,True
C06664,32,Female,West,Occasional,Social Media,2022,46,True
C06665,37,Male,South,Champion,Referral,2024,335,False
C06666,19,Female,Northeast,New,Referral,2022,124,True
C06667,34,Male,Midwest,Occasional,Email,2023,70,True
C06668,33,Male,West,Occasional,Referral,2022,3,True
C06669,31,Male,Northeast,Occasional,Paid Search,2022,72,True
C06670,35,Female,Midwest,Occasional,Direct,2023,10,True
C06671,23,Female,South,New,Paid Search,2023,104,True
C06672,52,Male,Southwest,Regular,Display Ad,2024,138,True
C06673,46,Female,Southwest,Occasional,Referral,2022,133,False
C06674,27,Female,Midwest,Occasional,Email,2021,207,True
C06675,40,Female,West,Loyal,Display Ad,2024,5,True
C06676,50,Female,West,Regular,Paid Search,2023,30,True
C06677,32,Male,Southwest,Regular,Social Media,2024,14,True
C06678,51,Female,Southwest,Champion,Organic Search,2023,404,True
C06679,26,Female,Northeast,Regular,Referral,2022,3,True
C06680,24,Female,West,New,Direct,2023,136,False
C06681,18,Female,Southwest,New,Social Media,2022,97,True
C06682,34,Female,West,Regular,Organic Search,2024,160,False
C06683,39,Male,Midwest,Occasional,Referral,2022,97,True
C06684,30,Male,Midwest,Occasional,Display Ad,2023,13,True
C06685,36,Female,Southwest,Regular,Social Media,2021,56,True
C06686,48,Female,Northeast,Champion,Email,2023,124,True
C06687,18,Female,Midwest,Regular,Social Media,2021,2,True
C06688,26,Male,Southwest,Regular,Email,2021,135,False
C06689,34,Female,South,New,Email,2023,64,True
C06690,30,Male,Southwest,New,Direct,2021,149,True
C06691,29,Female,West,Regular,Referral,2023,177,True
C06692,35,Male,West,New,Social Media,2023,137,False
C06693,29,Female,West,New,Social Media,2024,84,False
C06694,40,Male,South,Occasional,Direct,2021,77,True
C06695,43,Female,West,Regular,Email,2023,96,True
C06696,45,Male,West,Loyal,Display Ad,2024,1520,False
C06697,50,Male,South,Regular,Direct,2021,263,True
C06698,21,Female,Northeast,Loyal,Referral,2024,6,True
C06699,20,Male,Northeast,New,Email,2023,103,True
C06700,42,Male,Southwest,Loyal,Social Media,2022,318,True
C06701,27,Male,Midwest,New,Direct,2023,49,True
C06702,22,Male,Midwest,New,Email,2023,67,True
C06703,52,Female,Midwest,Loyal,Referral,2023,892,False
C06704,38,Female,Northeast,Occasional,Referral,2021,6,False
C06705,39,Female,Southwest,Regular,Paid Search,2022,194,True
C06706,32,Male,Northeast,New,Direct,2023,6,True
C06707,29,Female,South,Occasional,Email,2022,54,False
C06708,22,Female,Northeast,New,Direct,2024,46,True
C06709,44,Female,South,Regular,Display Ad,2021,8,True
C06710,27,Male,Southwest,Regular,Display Ad,2024,92,True
C06711,28,Male,Midwest,New,Organic Search,2023,25,False
